UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.008,-0.523,1.253,0.349,-6.672,1.253,3.846,0.775,0.001
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.016,-0.525,1.254,0.350,-6.673,1.254,3.847,0.803,0.002
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.025,-0.526,1.255,0.351,-6.674,1.255,3.848,0.775,0.004
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.033,-0.528,1.256,0.352,-6.675,1.256,3.848,0.804,0.005
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.042,-0.529,1.257,0.352,-6.677,1.257,3.849,0.777,0.006
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.051,-0.531,1.257,0.353,-6.678,1.257,3.850,0.803,0.007
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.059,-0.532,1.258,0.354,-6.679,1.258,3.850,0.778,0.008
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.067,-0.533,1.258,0.355,-6.680,1.258,3.851,0.813,0.009
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.076,-0.534,1.259,0.355,-6.681,1.259,3.851,0.780,0.010
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.083,-0.535,1.259,0.356,-6.681,1.259,3.851,0.770,0.011
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.092,-0.536,1.259,0.356,-6.682,1.259,3.852,0.797,0.012
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.106,-0.538,1.259,0.357,-6.683,1.259,3.852,0.774,0.013
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.114,-0.539,1.260,0.357,-6.684,1.260,3.853,0.813,0.013
4,NAVIFIELD,M_8,0,2,Path_NP1_2_B_Sym,0,5,1, -1, -1,2,1,0.120,-0.540,1.260,0.358,-6.685,1.260,3.853,0.780,0.014
