UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.167,0.435,1.243,0.159,3.347,1.243,1.721,-1.000,0.408,29.701,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.175,0.433,1.244,0.157,3.342,1.244,1.714,-1.000,0.402,28.079,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.184,0.431,1.245,0.155,3.338,1.245,1.708,-1.000,0.397,26.512,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.192,0.429,1.246,0.153,3.333,1.246,1.701,-1.000,0.391,25.070,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.201,0.427,1.246,0.151,3.328,1.246,1.694,-1.000,0.385,23.725,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.209,0.425,1.247,0.149,3.323,1.247,1.686,-1.000,0.379,22.504,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.218,0.424,1.248,0.147,3.318,1.248,1.678,-1.000,0.374,21.528,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.226,0.422,1.249,0.145,3.314,1.249,1.671,-1.000,0.369,20.722,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.234,0.421,1.249,0.143,3.310,1.249,1.664,-1.000,0.364,20.089,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.243,0.420,1.250,0.142,3.306,1.250,1.657,-1.000,0.359,19.298,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.251,0.418,1.250,0.140,3.301,1.250,1.652,-1.000,0.355,18.721,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.259,0.417,1.251,0.139,3.297,1.251,1.645,-1.000,0.351,18.033,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.267,0.415,1.251,0.138,3.292,1.251,1.640,-1.000,0.346,17.419,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.277,0.413,1.251,0.136,3.287,1.251,1.635,-1.000,0.342,16.801,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.286,0.412,1.251,0.135,3.283,1.251,1.630,-1.000,0.338,16.204,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.293,0.410,1.251,0.134,3.278,1.251,1.626,-1.000,0.334,15.690,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.301,0.408,1.251,0.133,3.273,1.251,1.622,-1.000,0.330,15.139,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.310,0.406,1.251,0.133,3.268,1.251,1.619,-1.000,0.326,14.588,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.319,0.404,1.251,0.132,3.262,1.251,1.616,-1.000,0.322,13.941,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.326,0.403,1.250,0.132,3.256,1.250,1.614,-1.000,0.317,13.260,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.334,0.401,1.251,0.132,3.251,1.251,1.612,-1.000,0.312,12.581,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.344,0.399,1.251,0.132,3.246,1.251,1.613,-1.000,0.309,11.876,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.351,0.398,1.251,0.132,3.241,1.251,1.611,-1.000,0.305,11.292,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.359,0.396,1.251,0.133,3.238,1.251,1.612,-1.000,0.302,10.782,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.369,0.395,1.251,0.133,3.234,1.251,1.611,-1.000,0.299,10.502,
4,HOMOGENEOUS,M_4,4,0,TIGHT,COARSE,3.346,1.244,1.932,764.376,0.394,1.251,0.133,3.230,1.251,1.610,-1.000,0.296,10.388,
