UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.463,0.311,1.132,-0.266,1.459,1.132,-0.936,1.000,0.041,52.121,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.471,0.314,1.132,-0.267,1.465,1.132,-0.938,1.000,0.046,52.659,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.479,0.317,1.131,-0.269,1.471,1.131,-0.940,1.000,0.051,53.229,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.488,0.320,1.130,-0.270,1.476,1.130,-0.941,1.000,0.056,53.832,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.496,0.322,1.129,-0.272,1.482,1.129,-0.943,1.000,0.061,54.509,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.504,0.325,1.128,-0.274,1.487,1.128,-0.944,1.000,0.066,55.223,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.513,0.327,1.127,-0.275,1.492,1.127,-0.946,1.000,0.071,55.976,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.521,0.330,1.126,-0.277,1.496,1.126,-0.948,1.000,0.076,56.707,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.530,0.332,1.126,-0.278,1.501,1.126,-0.950,1.000,0.080,57.452,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.538,0.334,1.125,-0.280,1.505,1.125,-0.951,1.000,0.084,58.173,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.546,0.336,1.124,-0.282,1.508,1.124,-0.953,1.000,0.088,58.835,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.555,0.339,1.123,-0.283,1.511,1.123,-0.955,1.000,0.091,59.506,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.563,0.341,1.122,-0.285,1.514,1.122,-0.956,1.000,0.094,60.221,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.572,0.343,1.121,-0.286,1.517,1.121,-0.957,1.000,0.097,60.967,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.580,0.345,1.120,-0.287,1.520,1.120,-0.959,1.000,0.100,61.714,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.588,0.347,1.119,-0.289,1.523,1.119,-0.960,1.000,0.103,62.418,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.598,0.348,1.118,-0.290,1.525,1.118,-0.961,1.000,0.105,63.281,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.605,0.350,1.117,-0.291,1.528,1.117,-0.962,1.000,0.108,64.020,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.613,0.352,1.116,-0.292,1.530,1.116,-0.963,1.000,0.111,64.763,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.621,0.354,1.115,-0.293,1.533,1.115,-0.964,1.000,0.113,65.496,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.630,0.356,1.114,-0.294,1.535,1.114,-0.964,1.000,0.116,66.226,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.639,0.357,1.114,-0.294,1.538,1.114,-0.964,1.000,0.118,66.956,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.647,0.359,1.113,-0.295,1.540,1.113,-0.965,1.000,0.121,67.715,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.655,0.360,1.112,-0.295,1.542,1.112,-0.965,1.000,0.123,68.509,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.663,0.362,1.111,-0.295,1.544,1.111,-0.965,1.000,0.125,69.303,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.672,0.363,1.110,-0.295,1.546,1.110,-0.965,1.000,0.126,70.137,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.680,0.364,1.109,-0.295,1.548,1.109,-0.965,1.000,0.128,70.979,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.688,0.366,1.108,-0.295,1.549,1.108,-0.965,1.000,0.129,71.851,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.697,0.367,1.107,-0.295,1.551,1.107,-0.964,1.000,0.130,72.774,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.705,0.368,1.106,-0.295,1.552,1.106,-0.964,1.000,0.132,73.725,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.714,0.369,1.104,-0.294,1.553,1.104,-0.963,1.000,0.133,74.740,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.722,0.370,1.103,-0.293,1.554,1.103,-0.963,1.000,0.133,75.883,
4,HOMOGENEOUS,M_2,2,4,TIGHT,COARSE,1.863,1.301,-1.076,168.730,0.371,1.101,-0.293,1.555,1.101,-0.962,1.000,0.134,76.964,
