UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.045,0.882,1.552,0.441,6.670,1.552,4.001,8.000,0.451,26.423,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.054,0.884,1.551,0.443,6.690,1.551,4.015,8.000,0.442,26.343,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.062,0.886,1.550,0.445,6.710,1.550,4.026,8.000,0.433,26.278,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.070,0.889,1.549,0.446,6.729,1.549,4.038,8.000,0.427,26.189,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.078,0.891,1.548,0.448,6.747,1.548,4.050,8.000,0.421,26.079,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.087,0.893,1.547,0.449,6.765,1.547,4.061,8.000,0.417,25.957,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.095,0.896,1.546,0.450,6.782,1.546,4.072,8.000,0.414,25.802,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.104,0.898,1.546,0.452,6.798,1.546,4.082,8.000,0.411,25.630,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.112,0.900,1.545,0.453,6.814,1.545,4.092,8.000,0.410,25.429,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.120,0.902,1.545,0.454,6.830,1.545,4.101,8.000,0.410,25.193,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.129,0.903,1.544,0.455,6.845,1.544,4.110,8.000,0.410,24.918,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.138,0.905,1.544,0.456,6.860,1.544,4.119,8.000,0.411,24.574,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.148,0.907,1.543,0.457,6.875,1.543,4.128,8.000,0.413,24.205,
0,HOMOGENEOUS,M_8,2,4,COARSE,TIGHT,7.286,1.395,4.207,506.154,0.909,1.543,0.458,6.889,1.543,4.137,8.000,0.416,23.827,
