UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.038,-0.073,1.503,0.756,-0.167,1.503,1.762,2.000,0.442,41.682,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.047,-0.072,1.502,0.757,-0.166,1.502,1.764,2.000,0.439,41.919,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.055,-0.071,1.501,0.758,-0.164,1.501,1.766,2.000,0.436,42.139,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.063,-0.070,1.499,0.759,-0.162,1.499,1.768,2.000,0.433,42.394,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.072,-0.069,1.498,0.760,-0.161,1.498,1.770,2.000,0.431,42.663,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.080,-0.069,1.497,0.761,-0.159,1.497,1.772,2.000,0.428,42.908,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.088,-0.068,1.495,0.762,-0.158,1.495,1.774,2.000,0.426,43.123,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.097,-0.067,1.494,0.763,-0.157,1.494,1.776,2.000,0.424,43.338,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.105,-0.067,1.493,0.764,-0.155,1.493,1.778,2.000,0.421,43.514,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.113,-0.066,1.492,0.765,-0.154,1.492,1.780,2.000,0.419,43.680,
0,HOMOGENEOUS,M_2,2,4,COARSE,TIGHT,0.000,1.395,2.413,230.122,-0.066,1.491,0.766,-0.153,1.491,1.781,2.000,0.417,43.771,
