UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.008,0.027,1.112,-0.359,0.066,1.112,-1.721,-1.000,0.003
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.017,0.027,1.111,-0.362,0.065,1.111,-1.728,-1.000,0.006
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.026,0.027,1.110,-0.364,0.065,1.110,-1.734,-1.000,0.009
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.035,0.027,1.110,-0.367,0.064,1.110,-1.740,-1.000,0.012
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.042,0.027,1.108,-0.371,0.063,1.108,-1.753,-1.000,0.018
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.051,0.026,1.108,-0.374,0.062,1.108,-1.759,-1.000,0.020
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.059,0.026,1.107,-0.376,0.061,1.107,-1.765,-1.000,0.023
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.068,0.026,1.106,-0.378,0.061,1.106,-1.771,-1.000,0.025
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.075,0.026,1.106,-0.378,0.060,1.106,-1.770,-1.000,0.024
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.084,0.026,1.106,-0.380,0.060,1.106,-1.776,-1.000,0.027
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.092,0.025,1.105,-0.382,0.059,1.105,-1.781,-1.000,0.029
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.100,0.025,1.103,-0.386,0.057,1.103,-1.791,-1.000,0.033
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.110,0.025,1.103,-0.388,0.057,1.103,-1.796,-1.000,0.035
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.118,0.025,1.102,-0.390,0.056,1.102,-1.800,-1.000,0.036
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.127,0.024,1.101,-0.391,0.055,1.101,-1.804,-1.000,0.038
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.137,0.024,1.101,-0.391,0.055,1.101,-1.803,-1.000,0.037
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.146,0.024,1.101,-0.393,0.054,1.101,-1.807,-1.000,0.039
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.153,0.023,1.100,-0.394,0.053,1.100,-1.811,-1.000,0.040
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.161,0.023,1.099,-0.396,0.052,1.099,-1.815,-1.000,0.041
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.168,0.023,1.099,-0.397,0.052,1.099,-1.818,-1.000,0.042
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.176,0.023,1.098,-0.399,0.051,1.098,-1.821,-1.000,0.043
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.184,0.022,1.097,-0.402,0.049,1.097,-1.828,-1.000,0.045
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.193,0.022,1.097,-0.403,0.048,1.097,-1.832,-1.000,0.046
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.201,0.021,1.096,-0.404,0.047,1.096,-1.834,-1.000,0.047
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.209,0.021,1.096,-0.404,0.047,1.096,-1.833,-1.000,0.046
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.219,0.021,1.096,-0.405,0.046,1.096,-1.836,-1.000,0.046
4,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B_Sym,0,4,3, -1, -1,0,4,0.227,0.020,1.095,-0.407,0.044,1.095,-1.842,-1.000,0.048
