UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.010,-0.802,1.593,-0.559,-3.210,1.593,-1.872,4.000,0.009
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.017,-0.804,1.593,-0.562,-3.217,1.593,-1.882,4.000,0.019
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.025,-0.806,1.592,-0.564,-3.224,1.592,-1.891,4.000,0.028
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.033,-0.808,1.591,-0.566,-3.231,1.591,-1.900,4.000,0.038
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.042,-0.809,1.591,-0.569,-3.238,1.591,-1.909,4.000,0.047
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.050,-0.811,1.590,-0.571,-3.245,1.590,-1.918,4.000,0.056
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.058,-0.813,1.590,-0.573,-3.252,1.590,-1.927,4.000,0.064
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.066,-0.815,1.589,-0.575,-3.259,1.589,-1.935,4.000,0.073
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.075,-0.816,1.589,-0.577,-3.266,1.589,-1.944,4.000,0.082
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.083,-0.818,1.588,-0.579,-3.273,1.588,-1.952,4.000,0.090
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.092,-0.820,1.588,-0.581,-3.279,1.588,-1.960,4.000,0.099
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.100,-0.821,1.587,-0.584,-3.285,1.587,-1.969,4.000,0.107
0,HOMOGENEOUS,M_4,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.108,-0.823,1.587,-0.585,-3.291,1.587,-1.977,4.000,0.115
