UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.008,0.599,1.587,-0.389,0.599,1.587,-0.389,1.000,0.003
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.017,0.604,1.587,-0.391,0.604,1.587,-0.391,1.000,0.006
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.025,0.609,1.587,-0.394,0.609,1.587,-0.394,1.000,0.009
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.034,0.614,1.587,-0.396,0.614,1.587,-0.396,1.000,0.012
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.042,0.618,1.587,-0.399,0.618,1.587,-0.399,1.000,0.014
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.050,0.623,1.587,-0.401,0.623,1.587,-0.401,1.000,0.017
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.059,0.627,1.588,-0.403,0.627,1.588,-0.403,1.000,0.019
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.067,0.631,1.588,-0.405,0.631,1.588,-0.405,1.000,0.022
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.075,0.635,1.588,-0.407,0.635,1.588,-0.407,1.000,0.024
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.084,0.639,1.589,-0.409,0.639,1.589,-0.409,1.000,0.027
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.093,0.643,1.589,-0.411,0.643,1.589,-0.411,1.000,0.029
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.101,0.647,1.589,-0.413,0.647,1.589,-0.413,1.000,0.031
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.109,0.651,1.590,-0.415,0.651,1.590,-0.415,1.000,0.033
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.117,0.654,1.590,-0.417,0.654,1.590,-0.417,1.000,0.035
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.126,0.658,1.590,-0.419,0.658,1.590,-0.419,1.000,0.037
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.134,0.662,1.591,-0.420,0.662,1.591,-0.420,1.000,0.039
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.142,0.665,1.591,-0.422,0.665,1.591,-0.422,1.000,0.041
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.151,0.668,1.591,-0.423,0.668,1.591,-0.423,1.000,0.042
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.159,0.671,1.592,-0.424,0.671,1.592,-0.424,1.000,0.044
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.167,0.674,1.592,-0.425,0.674,1.592,-0.425,1.000,0.045
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.176,0.676,1.592,-0.426,0.676,1.592,-0.426,1.000,0.046
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.184,0.679,1.592,-0.426,0.679,1.592,-0.426,1.000,0.047
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.193,0.681,1.592,-0.427,0.681,1.592,-0.427,1.000,0.047
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.201,0.683,1.592,-0.427,0.683,1.592,-0.427,1.000,0.048
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.210,0.685,1.593,-0.427,0.685,1.593,-0.427,1.000,0.048
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.218,0.688,1.593,-0.427,0.688,1.593,-0.427,1.000,0.048
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.226,0.689,1.593,-0.427,0.689,1.593,-0.427,1.000,0.048
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.235,0.691,1.594,-0.426,0.691,1.594,-0.426,1.000,0.047
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.242,0.693,1.595,-0.425,0.693,1.595,-0.425,1.000,0.046
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.251,0.695,1.595,-0.423,0.695,1.595,-0.423,1.000,0.045
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.259,0.697,1.597,-0.422,0.697,1.597,-0.422,1.000,0.044
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.268,0.698,1.598,-0.420,0.698,1.598,-0.420,1.000,0.042
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.276,0.700,1.600,-0.418,0.700,1.600,-0.418,1.000,0.040
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.292,0.702,1.602,-0.417,0.702,1.602,-0.417,1.000,0.039
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.298,0.704,1.604,-0.414,0.704,1.604,-0.414,1.000,0.037
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.302,0.706,1.607,-0.413,0.706,1.607,-0.413,1.000,0.035
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.309,0.708,1.611,-0.411,0.708,1.611,-0.411,1.000,0.034
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.318,0.710,1.613,-0.410,0.710,1.613,-0.410,1.000,0.032
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.327,0.711,1.618,-0.408,0.711,1.618,-0.408,1.000,0.031
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.334,0.712,1.623,-0.407,0.712,1.623,-0.407,1.000,0.030
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.343,0.713,1.627,-0.406,0.713,1.627,-0.406,1.000,0.029
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.351,0.714,1.631,-0.405,0.714,1.631,-0.405,1.000,0.028
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.360,0.714,1.634,-0.404,0.714,1.634,-0.404,1.000,0.027
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.368,0.714,1.637,-0.404,0.714,1.637,-0.404,1.000,0.027
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.376,0.714,1.640,-0.403,0.714,1.640,-0.403,1.000,0.026
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.385,0.714,1.642,-0.403,0.714,1.642,-0.403,1.000,0.026
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.393,0.713,1.644,-0.403,0.713,1.644,-0.403,1.000,0.026
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.401,0.713,1.646,-0.402,0.713,1.646,-0.402,1.000,0.025
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.410,0.713,1.647,-0.402,0.713,1.647,-0.402,1.000,0.025
100,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_A,0,2,1,5,4,5,1,0.418,0.713,1.648,-0.402,0.713,1.648,-0.402,1.000,0.025
