UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.008,-0.002,1.489,-0.981,-0.026,1.489,-1.712,2.000,0.004
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.017,-0.002,1.490,-0.983,-0.027,1.490,-1.717,2.000,0.007
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.026,-0.003,1.490,-0.986,-0.028,1.490,-1.722,2.000,0.011
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.034,-0.003,1.490,-0.988,-0.028,1.490,-1.727,2.000,0.014
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.043,-0.004,1.491,-0.991,-0.029,1.491,-1.732,2.000,0.018
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.050,-0.004,1.491,-0.993,-0.030,1.491,-1.736,2.000,0.021
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.059,-0.004,1.491,-0.995,-0.031,1.491,-1.741,2.000,0.024
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.067,-0.005,1.492,-0.997,-0.032,1.492,-1.745,2.000,0.027
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.076,-0.005,1.492,-0.999,-0.032,1.492,-1.749,2.000,0.029
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.088,-0.006,1.492,-1.001,-0.033,1.492,-1.753,2.000,0.032
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.093,-0.006,1.492,-1.003,-0.034,1.492,-1.757,2.000,0.034
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.101,-0.006,1.493,-1.005,-0.034,1.493,-1.760,2.000,0.037
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.109,-0.006,1.493,-1.007,-0.034,1.493,-1.764,2.000,0.039
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.117,-0.006,1.493,-1.009,-0.035,1.493,-1.767,2.000,0.041
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.126,-0.006,1.493,-1.010,-0.035,1.493,-1.771,2.000,0.043
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.134,-0.006,1.493,-1.012,-0.035,1.493,-1.774,2.000,0.045
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.142,-0.006,1.494,-1.013,-0.035,1.494,-1.777,2.000,0.046
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.151,-0.006,1.494,-1.015,-0.035,1.494,-1.780,2.000,0.048
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.159,-0.006,1.494,-1.016,-0.035,1.494,-1.783,2.000,0.050
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.168,-0.006,1.494,-1.018,-0.035,1.494,-1.786,2.000,0.051
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.176,-0.006,1.494,-1.019,-0.035,1.494,-1.788,2.000,0.053
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.184,-0.007,1.494,-1.020,-0.035,1.494,-1.791,2.000,0.054
0,HOMOGENEOUS,M_2,0,2,Path_NP2_1_B,0,2,3, -1, -1,0,2,0.193,-0.007,1.494,-1.022,-0.035,1.494,-1.794,2.000,0.056
