UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.318,-0.814,1.518,0.476,-3.191,1.518,2.061,4.000,0.369,36.651,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.327,-0.817,1.516,0.478,-3.202,1.516,2.068,4.000,0.362,36.811,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.338,-0.819,1.514,0.479,-3.213,1.514,2.074,4.000,0.355,36.943,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.343,-0.822,1.513,0.481,-3.224,1.513,2.080,4.000,0.349,37.051,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.351,-0.825,1.512,0.482,-3.235,1.512,2.086,4.000,0.344,37.164,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.359,-0.827,1.510,0.484,-3.245,1.510,2.092,4.000,0.339,37.267,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.368,-0.830,1.509,0.485,-3.255,1.509,2.097,4.000,0.334,37.367,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.376,-0.832,1.508,0.486,-3.265,1.508,2.102,4.000,0.330,37.483,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.385,-0.835,1.506,0.487,-3.274,1.506,2.106,4.000,0.326,37.604,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.393,-0.837,1.505,0.488,-3.283,1.505,2.110,4.000,0.322,37.741,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.401,-0.839,1.504,0.489,-3.291,1.504,2.113,4.000,0.319,37.913,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.409,-0.841,1.502,0.490,-3.300,1.502,2.117,4.000,0.316,38.094,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.418,-0.843,1.501,0.490,-3.307,1.501,2.119,4.000,0.314,38.332,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.428,-0.845,1.500,0.491,-3.314,1.500,2.122,4.000,0.311,38.563,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.434,-0.846,1.499,0.492,-3.320,1.499,2.123,4.000,0.309,38.809,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.443,-0.848,1.498,0.492,-3.326,1.498,2.124,4.000,0.308,39.048,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.451,-0.849,1.497,0.492,-3.332,1.497,2.126,4.000,0.306,39.267,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.459,-0.850,1.496,0.492,-3.337,1.496,2.126,4.000,0.304,39.496,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.468,-0.852,1.496,0.492,-3.342,1.496,2.126,4.000,0.303,39.720,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.476,-0.853,1.495,0.492,-3.345,1.495,2.125,4.000,0.302,39.979,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.485,-0.853,1.495,0.492,-3.349,1.495,2.124,4.000,0.301,40.234,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.495,-0.854,1.495,0.491,-3.352,1.495,2.123,4.000,0.300,40.471,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.501,-0.855,1.494,0.491,-3.354,1.494,2.120,4.000,0.299,40.712,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.510,-0.855,1.494,0.490,-3.357,1.494,2.118,4.000,0.298,40.931,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.518,-0.856,1.494,0.489,-3.359,1.494,2.114,4.000,0.297,41.128,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.527,-0.857,1.494,0.489,-3.361,1.494,2.111,4.000,0.297,41.315,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.535,-0.857,1.495,0.487,-3.363,1.495,2.107,4.000,0.296,41.457,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.543,-0.857,1.495,0.486,-3.365,1.495,2.102,4.000,0.296,41.599,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.551,-0.858,1.496,0.485,-3.366,1.496,2.097,4.000,0.296,41.798,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.560,-0.858,1.497,0.483,-3.366,1.497,2.090,4.000,0.296,42.074,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.568,-0.858,1.497,0.482,-3.367,1.497,2.084,4.000,0.296,42.403,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.576,-0.858,1.498,0.480,-3.366,1.498,2.077,4.000,0.296,42.828,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.585,-0.858,1.499,0.478,-3.365,1.499,2.069,4.000,0.296,43.294,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.593,-0.857,1.500,0.476,-3.364,1.500,2.060,4.000,0.297,43.818,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.602,-0.857,1.501,0.473,-3.362,1.501,2.051,4.000,0.299,44.374,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.610,-0.856,1.502,0.471,-3.361,1.502,2.042,4.000,0.300,44.933,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.618,-0.856,1.504,0.469,-3.359,1.504,2.031,4.000,0.302,45.512,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.627,-0.856,1.505,0.466,-3.358,1.505,2.022,4.000,0.305,46.090,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.635,-0.855,1.506,0.463,-3.356,1.506,2.010,4.000,0.308,46.745,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.646,-0.855,1.508,0.460,-3.353,1.508,1.999,4.000,0.311,47.467,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.652,-0.854,1.509,0.457,-3.351,1.509,1.986,4.000,0.316,48.264,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.660,-0.853,1.510,0.454,-3.347,1.510,1.974,4.000,0.320,49.103,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.668,-0.852,1.512,0.451,-3.343,1.512,1.961,4.000,0.326,50.028,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.677,-0.851,1.513,0.448,-3.339,1.513,1.949,4.000,0.332,50.962,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.685,-0.850,1.515,0.444,-3.334,1.515,1.935,4.000,0.339,52.015,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.694,-0.848,1.516,0.441,-3.329,1.516,1.921,4.000,0.346,53.060,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.702,-0.847,1.518,0.438,-3.324,1.518,1.907,4.000,0.354,54.114,
0,HOMOGENEOUS,M_4,2,4,COARSE,TIGHT,-3.822,1.395,2.207,382.710,-0.846,1.520,0.434,-3.318,1.520,1.892,4.000,0.364,55.241,
