UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.384,-0.909,1.531,-0.484,-6.671,1.531,-3.810,1.099,0.289,31.622,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.393,-0.905,1.533,-0.484,-6.666,1.533,-3.810,1.117,0.293,32.245,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.401,-0.900,1.536,-0.484,-6.661,1.536,-3.810,1.137,0.297,32.909,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.409,-0.896,1.538,-0.484,-6.656,1.538,-3.810,1.156,0.301,33.586,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.418,-0.892,1.541,-0.484,-6.651,1.541,-3.810,1.177,0.306,34.319,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.426,-0.887,1.543,-0.484,-6.645,1.543,-3.811,1.200,0.311,35.154,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.434,-0.882,1.546,-0.484,-6.639,1.546,-3.811,1.223,0.316,36.089,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.443,-0.877,1.549,-0.485,-6.633,1.549,-3.811,1.248,0.321,37.125,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.451,-0.871,1.551,-0.485,-6.625,1.551,-3.812,1.276,0.328,38.474,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.461,-0.865,1.554,-0.485,-6.618,1.554,-3.812,1.308,0.335,39.960,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.468,-0.859,1.557,-0.485,-6.610,1.557,-3.812,1.340,0.342,41.457,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.476,-0.853,1.559,-0.485,-6.601,1.559,-3.812,1.376,0.351,43.201,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.485,-0.846,1.562,-0.485,-6.592,1.562,-3.812,1.415,0.359,44.979,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.494,-0.840,1.564,-0.485,-6.582,1.564,-3.811,1.457,0.369,46.910,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.504,-0.833,1.567,-0.485,-6.571,1.567,-3.811,1.502,0.379,48.911,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.510,-0.826,1.569,-0.484,-6.561,1.569,-3.810,1.549,0.389,50.973,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.518,-0.819,1.572,-0.484,-6.549,1.572,-3.809,1.600,0.401,53.226,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.526,-0.811,1.574,-0.483,-6.537,1.574,-3.808,1.655,0.413,55.623,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.535,-0.804,1.576,-0.482,-6.524,1.576,-3.807,1.714,0.426,58.011,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.543,-0.795,1.579,-0.481,-6.509,1.579,-3.805,1.778,0.440,60.728,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.552,-0.787,1.581,-0.480,-6.494,1.581,-3.803,1.848,0.455,63.403,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.560,-0.780,1.583,-0.479,-6.479,1.583,-3.801,1.918,0.470,66.023,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.569,-0.771,1.585,-0.477,-6.463,1.585,-3.797,1.995,0.488,68.913,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.576,-0.762,1.587,-0.475,-6.445,1.587,-3.793,2.081,0.506,71.955,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.585,-0.754,1.589,-0.473,-6.426,1.589,-3.788,2.171,0.525,74.892,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.593,-0.745,1.591,-0.470,-6.406,1.591,-3.783,2.266,0.546,78.068,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.602,-0.736,1.594,-0.467,-6.385,1.594,-3.776,2.371,0.568,81.354,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.610,-0.728,1.596,-0.465,-6.364,1.596,-3.769,2.480,0.590,84.458,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.618,-0.719,1.598,-0.461,-6.341,1.598,-3.760,2.593,0.614,87.554,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.627,-0.710,1.600,-0.458,-6.318,1.600,-3.751,2.713,0.639,90.457,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.635,-0.702,1.602,-0.454,-6.295,1.602,-3.740,2.835,0.664,93.158,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.644,-0.694,1.604,-0.450,-6.271,1.604,-3.729,2.964,0.690,95.707,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.654,-0.686,1.606,-0.446,-6.247,1.606,-3.716,3.094,0.717,97.977,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.660,-0.679,1.607,-0.442,-6.222,1.607,-3.702,3.230,0.744,100.133,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.668,-0.671,1.609,-0.437,-6.197,1.609,-3.687,3.369,0.772,102.182,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.677,-0.664,1.611,-0.433,-6.171,1.611,-3.671,3.513,0.802,104.219,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.685,-0.657,1.612,-0.428,-6.144,1.612,-3.654,3.663,0.832,106.215,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.694,-0.649,1.613,-0.423,-6.117,1.613,-3.636,3.819,0.865,108.183,
0,NAVIFIELD,M_8,2,0,TIGHT,TIGHT,-7.286,1.395,-4.207,431.702,-0.642,1.615,-0.418,-6.088,1.615,-3.616,3.984,0.898,110.148,
