UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.900,1.129,1.561,0.685,3.258,1.561,1.783,1.000,0.248,16.503,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.909,1.129,1.561,0.685,3.259,1.561,1.783,1.000,0.248,16.404,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.917,1.130,1.561,0.685,3.260,1.561,1.783,1.000,0.247,16.283,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.925,1.130,1.562,0.685,3.260,1.562,1.783,1.000,0.246,16.129,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.937,1.131,1.562,0.685,3.261,1.562,1.783,1.000,0.246,15.981,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.942,1.132,1.562,0.684,3.262,1.562,1.783,1.000,0.245,15.832,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.951,1.132,1.563,0.684,3.262,1.563,1.783,1.000,0.245,15.718,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.959,1.133,1.563,0.684,3.263,1.563,1.783,1.000,0.244,15.639,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.967,1.134,1.563,0.684,3.263,1.563,1.783,1.000,0.244,15.571,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.976,1.134,1.563,0.684,3.264,1.563,1.783,1.000,0.243,15.499,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.984,1.135,1.564,0.684,3.265,1.564,1.783,1.000,0.243,15.441,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,666.993,1.136,1.564,0.684,3.265,1.564,1.783,1.000,0.242,15.372,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.001,1.136,1.564,0.684,3.266,1.564,1.782,1.000,0.242,15.334,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.009,1.137,1.564,0.684,3.267,1.564,1.782,1.000,0.241,15.308,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.018,1.138,1.564,0.684,3.267,1.564,1.782,1.000,0.240,15.302,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.026,1.138,1.564,0.684,3.268,1.564,1.782,1.000,0.240,15.334,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.034,1.139,1.564,0.684,3.269,1.564,1.782,1.000,0.239,15.383,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.043,1.140,1.564,0.683,3.269,1.564,1.782,1.000,0.239,15.520,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.051,1.140,1.564,0.683,3.270,1.564,1.782,1.000,0.238,15.657,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.060,1.141,1.564,0.683,3.271,1.564,1.782,1.000,0.238,15.765,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.068,1.142,1.563,0.683,3.272,1.563,1.782,1.000,0.237,15.868,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.076,1.143,1.563,0.683,3.272,1.563,1.782,1.000,0.236,15.905,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.085,1.143,1.563,0.683,3.273,1.563,1.782,1.000,0.236,15.894,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.093,1.144,1.563,0.683,3.274,1.563,1.782,1.000,0.235,15.831,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.101,1.145,1.563,0.684,3.275,1.563,1.782,1.000,0.234,15.783,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.110,1.146,1.563,0.684,3.276,1.563,1.782,1.000,0.233,15.686,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.119,1.147,1.563,0.684,3.277,1.563,1.782,1.000,0.233,15.635,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.126,1.148,1.563,0.684,3.277,1.563,1.782,1.000,0.232,15.574,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.135,1.148,1.564,0.684,3.278,1.564,1.782,1.000,0.231,15.514,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.143,1.149,1.564,0.683,3.279,1.564,1.782,1.000,0.231,15.456,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.151,1.150,1.564,0.683,3.279,1.564,1.782,1.000,0.230,15.374,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.160,1.150,1.564,0.683,3.280,1.564,1.782,1.000,0.230,15.305,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.168,1.151,1.564,0.683,3.281,1.564,1.782,1.000,0.229,15.229,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.176,1.152,1.565,0.683,3.281,1.565,1.782,1.000,0.229,15.150,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.186,1.152,1.565,0.683,3.282,1.565,1.782,1.000,0.228,15.083,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.193,1.153,1.565,0.683,3.282,1.565,1.781,1.000,0.228,15.010,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.202,1.153,1.565,0.683,3.283,1.565,1.781,1.000,0.228,14.917,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.210,1.153,1.565,0.682,3.283,1.565,1.781,1.000,0.227,14.813,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.218,1.154,1.565,0.682,3.283,1.565,1.781,1.000,0.227,14.729,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.227,1.154,1.566,0.682,3.284,1.566,1.780,1.000,0.227,14.637,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.235,1.154,1.566,0.681,3.284,1.566,1.780,1.000,0.227,14.562,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.243,1.154,1.566,0.681,3.284,1.566,1.780,1.000,0.227,14.511,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.252,1.155,1.566,0.681,3.284,1.566,1.779,1.000,0.227,14.470,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.260,1.155,1.566,0.680,3.284,1.566,1.779,1.000,0.227,14.427,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.268,1.155,1.566,0.680,3.284,1.566,1.779,1.000,0.228,14.386,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.277,1.155,1.567,0.679,3.284,1.567,1.778,1.000,0.228,14.351,
0,NAVIFIELD,M_4,4,0,TIGHT,TIGHT,3.822,1.395,2.207,667.285,1.155,1.567,0.679,3.284,1.567,1.778,1.000,0.228,14.328,
