UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.081,0.866,1.540,0.875,6.732,1.540,3.776,1.000,0.246,7.212,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.091,0.866,1.540,0.875,6.733,1.540,3.777,1.000,0.245,7.252,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.098,0.867,1.540,0.876,6.733,1.540,3.777,1.000,0.245,7.286,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.109,0.867,1.539,0.876,6.734,1.539,3.778,1.000,0.244,7.305,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.114,0.868,1.539,0.877,6.734,1.539,3.778,1.000,0.243,7.319,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.122,0.868,1.538,0.877,6.735,1.538,3.779,1.000,0.243,7.312,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.131,0.869,1.538,0.878,6.736,1.538,3.780,1.000,0.242,7.303,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.139,0.870,1.537,0.879,6.736,1.537,3.780,1.000,0.241,7.284,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.148,0.870,1.537,0.880,6.737,1.537,3.781,1.000,0.240,7.252,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.156,0.871,1.536,0.880,6.737,1.536,3.782,1.000,0.240,7.251,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.165,0.871,1.536,0.881,6.738,1.536,3.783,1.000,0.239,7.232,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.173,0.872,1.536,0.882,6.739,1.536,3.783,1.000,0.238,7.242,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.181,0.872,1.535,0.883,6.739,1.535,3.784,1.000,0.237,7.261,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.190,0.873,1.535,0.883,6.740,1.535,3.785,1.000,0.237,7.297,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.198,0.874,1.534,0.884,6.740,1.534,3.786,1.000,0.236,7.334,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.206,0.874,1.534,0.885,6.741,1.534,3.786,1.000,0.235,7.347,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.215,0.875,1.533,0.885,6.741,1.533,3.787,1.000,0.234,7.374,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.223,0.875,1.533,0.886,6.742,1.533,3.788,1.000,0.234,7.395,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.231,0.876,1.532,0.887,6.742,1.532,3.789,1.000,0.233,7.411,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.240,0.876,1.532,0.888,6.743,1.532,3.789,1.000,0.232,7.438,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.248,0.876,1.532,0.889,6.743,1.532,3.790,1.000,0.232,7.466,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.257,0.877,1.531,0.889,6.744,1.531,3.791,1.000,0.231,7.524,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.265,0.877,1.531,0.890,6.744,1.531,3.792,1.000,0.231,7.569,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.273,0.878,1.531,0.891,6.744,1.531,3.792,1.000,0.230,7.621,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.282,0.878,1.531,0.891,6.745,1.531,3.793,1.000,0.229,7.676,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.290,0.878,1.530,0.892,6.745,1.530,3.793,1.000,0.229,7.727,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.299,0.879,1.530,0.893,6.745,1.530,3.794,1.000,0.228,7.763,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.307,0.879,1.530,0.893,6.746,1.530,3.795,1.000,0.228,7.803,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.315,0.879,1.530,0.894,6.746,1.530,3.795,1.000,0.227,7.840,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.323,0.880,1.530,0.894,6.746,1.530,3.796,1.000,0.227,7.876,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.332,0.880,1.529,0.895,6.747,1.529,3.797,1.000,0.226,7.917,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.340,0.880,1.529,0.895,6.747,1.529,3.797,1.000,0.226,7.947,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.348,0.880,1.529,0.896,6.747,1.529,3.797,1.000,0.226,7.953,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.357,0.881,1.529,0.896,6.747,1.529,3.798,1.000,0.225,7.971,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.365,0.881,1.529,0.897,6.748,1.529,3.798,1.000,0.225,7.976,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.373,0.881,1.529,0.897,6.748,1.529,3.799,1.000,0.224,7.979,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.382,0.881,1.529,0.898,6.748,1.529,3.799,1.000,0.224,7.964,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.390,0.881,1.530,0.898,6.748,1.530,3.799,1.000,0.224,7.930,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.399,0.882,1.530,0.898,6.748,1.530,3.800,1.000,0.223,7.892,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.407,0.882,1.530,0.898,6.748,1.530,3.800,1.000,0.223,7.823,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.415,0.882,1.531,0.899,6.748,1.531,3.800,1.000,0.223,7.730,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.424,0.882,1.532,0.899,6.748,1.532,3.800,1.000,0.223,7.596,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.432,0.882,1.532,0.899,6.749,1.532,3.801,1.000,0.222,7.504,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.440,0.882,1.533,0.899,6.748,1.533,3.801,1.000,0.222,7.332,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.448,0.882,1.534,0.899,6.748,1.534,3.801,1.000,0.222,7.202,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.457,0.882,1.534,0.899,6.748,1.534,3.801,1.000,0.222,7.038,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.466,0.882,1.535,0.899,6.748,1.535,3.801,1.000,0.222,6.890,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.474,0.882,1.536,0.899,6.748,1.536,3.801,1.000,0.222,6.731,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.482,0.882,1.537,0.899,6.748,1.537,3.800,1.000,0.221,6.604,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.490,0.881,1.538,0.899,6.748,1.538,3.800,1.000,0.221,6.465,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.499,0.881,1.539,0.898,6.748,1.539,3.800,1.000,0.222,6.320,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.507,0.881,1.540,0.898,6.748,1.540,3.800,1.000,0.222,6.199,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.516,0.881,1.541,0.898,6.747,1.541,3.799,1.000,0.222,6.048,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.524,0.881,1.542,0.897,6.747,1.542,3.799,1.000,0.222,5.910,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.532,0.880,1.544,0.897,6.747,1.544,3.798,1.000,0.222,5.782,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.540,0.880,1.545,0.896,6.747,1.545,3.798,1.000,0.222,5.641,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.549,0.880,1.546,0.896,6.746,1.546,3.798,1.000,0.222,5.540,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.557,0.880,1.547,0.895,6.746,1.547,3.797,1.000,0.223,5.468,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.565,0.879,1.549,0.895,6.746,1.549,3.797,1.000,0.223,5.441,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.574,0.879,1.550,0.894,6.746,1.550,3.796,1.000,0.223,5.465,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.582,0.878,1.552,0.894,6.745,1.552,3.795,1.000,0.224,5.518,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.591,0.878,1.553,0.893,6.745,1.553,3.795,1.000,0.224,5.585,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.599,0.878,1.554,0.893,6.744,1.554,3.794,1.000,0.225,5.641,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.607,0.877,1.555,0.892,6.744,1.555,3.793,1.000,0.225,5.675,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.616,0.877,1.557,0.891,6.743,1.557,3.793,1.000,0.226,5.779,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.624,0.876,1.558,0.891,6.743,1.558,3.792,1.000,0.226,5.766,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.632,0.876,1.559,0.890,6.742,1.559,3.791,1.000,0.227,5.801,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.641,0.875,1.560,0.889,6.742,1.560,3.791,1.000,0.227,5.865,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.649,0.875,1.561,0.889,6.742,1.561,3.790,1.000,0.228,5.917,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.658,0.875,1.562,0.888,6.741,1.562,3.790,1.000,0.228,5.993,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.666,0.874,1.563,0.888,6.741,1.563,3.789,1.000,0.229,6.058,
0,NAVIFIELD,M_8,4,0,TIGHT,TIGHT,7.286,1.395,4.207,820.674,0.874,1.564,0.887,6.741,1.564,3.789,1.000,0.229,6.075,
