UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.008,-0.602,1.475,-0.370,-0.602,1.475,-0.370,1.000,0.002
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.018,-0.605,1.473,-0.372,-0.605,1.473,-0.372,1.000,0.005
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.025,-0.608,1.472,-0.374,-0.608,1.472,-0.374,1.000,0.007
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.034,-0.610,1.470,-0.376,-0.610,1.470,-0.376,1.000,0.009
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.042,-0.613,1.469,-0.378,-0.613,1.469,-0.378,1.000,0.011
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.050,-0.615,1.468,-0.379,-0.615,1.468,-0.379,1.000,0.013
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.059,-0.617,1.467,-0.381,-0.617,1.467,-0.381,1.000,0.015
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.067,-0.620,1.466,-0.383,-0.620,1.466,-0.383,1.000,0.017
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.075,-0.622,1.465,-0.384,-0.622,1.465,-0.384,1.000,0.019
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.084,-0.624,1.464,-0.386,-0.624,1.464,-0.386,1.000,0.020
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.092,-0.626,1.464,-0.387,-0.626,1.464,-0.387,1.000,0.022
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.101,-0.628,1.463,-0.389,-0.628,1.463,-0.389,1.000,0.024
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.109,-0.630,1.462,-0.390,-0.630,1.462,-0.390,1.000,0.025
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.117,-0.632,1.461,-0.391,-0.632,1.461,-0.391,1.000,0.026
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.125,-0.634,1.461,-0.392,-0.634,1.461,-0.392,1.000,0.027
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.134,-0.636,1.460,-0.393,-0.636,1.460,-0.393,1.000,0.028
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.142,-0.637,1.460,-0.393,-0.637,1.460,-0.393,1.000,0.029
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.151,-0.639,1.459,-0.394,-0.639,1.459,-0.394,1.000,0.029
0,HOMOGENEOUS,M_NONE,0,4,Path_NP2_1_2_1_C_Sym,0,4,5,3,2,1,5,0.159,-0.640,1.459,-0.394,-0.640,1.459,-0.394,1.000,0.030
