UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.007,0.109,0.990,0.601,0.017,0.990,3.701,0.893,0.001
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.015,0.109,0.989,0.602,0.017,0.989,3.702,0.885,0.001
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.022,0.109,0.989,0.603,0.017,0.989,3.703,0.866,0.002
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.031,0.109,0.988,0.603,0.017,0.988,3.703,0.892,0.002
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.038,0.109,0.987,0.604,0.017,0.987,3.704,0.879,0.003
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.047,0.109,0.987,0.605,0.017,0.987,3.705,0.858,0.003
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.055,0.109,0.986,0.606,0.017,0.986,3.705,0.848,0.004
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.064,0.109,0.985,0.606,0.017,0.985,3.706,0.880,0.004
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.071,0.109,0.985,0.607,0.017,0.985,3.706,0.870,0.005
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.079,0.109,0.984,0.607,0.017,0.984,3.707,0.854,0.005
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.088,0.109,0.984,0.608,0.017,0.984,3.707,0.860,0.006
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.096,0.109,0.983,0.608,0.017,0.983,3.708,0.862,0.006
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.112,0.109,0.983,0.609,0.017,0.983,3.708,0.903,0.007
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.119,0.109,0.982,0.609,0.017,0.982,3.708,0.889,0.007
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.127,0.109,0.982,0.610,0.017,0.982,3.709,0.881,0.007
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.139,0.109,0.981,0.610,0.017,0.981,3.709,0.848,0.008
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.147,0.109,0.981,0.610,0.017,0.981,3.709,0.847,0.008
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.154,0.108,0.981,0.611,0.017,0.981,3.710,0.772,0.008
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.160,0.108,0.980,0.611,0.017,0.980,3.710,0.837,0.009
4,NAVIFIELD,M_4,0,2,Path_NP1_2_A_Sym,0,5,3, -1, -1,3,2,0.166,0.108,0.980,0.611,0.017,0.980,3.710,1.099,0.008
