UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.009,-0.725,1.530,-0.456,-1.494,1.530,-0.827,1.000,0.002
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.017,-0.728,1.529,-0.458,-1.497,1.529,-0.828,1.000,0.004
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.025,-0.730,1.529,-0.460,-1.499,1.529,-0.830,1.000,0.006
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.034,-0.733,1.529,-0.461,-1.502,1.529,-0.832,1.000,0.008
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.042,-0.735,1.528,-0.463,-1.504,1.528,-0.834,1.000,0.009
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.050,-0.738,1.528,-0.465,-1.507,1.528,-0.835,1.000,0.011
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.060,-0.740,1.528,-0.466,-1.509,1.528,-0.837,1.000,0.013
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.067,-0.743,1.528,-0.467,-1.512,1.528,-0.838,1.000,0.014
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.076,-0.745,1.527,-0.468,-1.514,1.527,-0.839,1.000,0.015
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.084,-0.747,1.527,-0.469,-1.516,1.527,-0.840,1.000,0.016
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.093,-0.749,1.527,-0.470,-1.518,1.527,-0.841,1.000,0.018
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.101,-0.751,1.527,-0.471,-1.520,1.527,-0.842,1.000,0.019
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.109,-0.753,1.527,-0.472,-1.522,1.527,-0.843,1.000,0.019
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.121,-0.755,1.527,-0.473,-1.524,1.527,-0.843,1.000,0.020
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.126,-0.757,1.526,-0.474,-1.526,1.526,-0.844,1.000,0.021
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.134,-0.759,1.526,-0.474,-1.528,1.526,-0.844,1.000,0.021
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.142,-0.761,1.526,-0.474,-1.530,1.526,-0.845,1.000,0.022
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.151,-0.763,1.526,-0.474,-1.532,1.526,-0.845,1.000,0.022
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.159,-0.765,1.526,-0.475,-1.534,1.526,-0.845,1.000,0.023
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.168,-0.766,1.525,-0.475,-1.535,1.525,-0.845,1.000,0.023
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.176,-0.768,1.525,-0.475,-1.537,1.525,-0.845,1.000,0.023
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.184,-0.769,1.525,-0.474,-1.538,1.525,-0.845,1.000,0.023
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.193,-0.771,1.525,-0.474,-1.539,1.525,-0.844,1.000,0.022
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.201,-0.772,1.525,-0.473,-1.541,1.525,-0.844,1.000,0.022
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.210,-0.773,1.525,-0.473,-1.542,1.525,-0.843,1.000,0.021
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.218,-0.774,1.525,-0.471,-1.543,1.525,-0.842,1.000,0.020
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.226,-0.775,1.525,-0.471,-1.544,1.525,-0.841,1.000,0.019
0,NAVIFIELD,M_2,0,4,Path_NP2_1_2_1_A_Sym,0,4,5,1,2,1,5,0.235,-0.776,1.525,-0.469,-1.545,1.525,-0.840,1.000,0.018
