UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.007,0.669,1.065,-0.276,0.669,1.065,-0.276,1.000,0.002
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.015,0.671,1.064,-0.277,0.671,1.064,-0.277,1.000,0.003
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.025,0.672,1.064,-0.278,0.672,1.064,-0.278,1.000,0.005
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.032,0.673,1.063,-0.279,0.673,1.063,-0.279,1.000,0.006
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.041,0.674,1.063,-0.280,0.674,1.063,-0.280,1.000,0.007
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.049,0.675,1.062,-0.281,0.675,1.062,-0.281,1.000,0.008
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.057,0.676,1.062,-0.282,0.676,1.062,-0.282,1.000,0.010
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.065,0.677,1.061,-0.283,0.677,1.061,-0.283,1.000,0.011
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.074,0.678,1.061,-0.284,0.678,1.061,-0.284,1.000,0.012
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.083,0.679,1.060,-0.285,0.679,1.060,-0.285,1.000,0.013
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.090,0.679,1.060,-0.286,0.679,1.060,-0.286,1.000,0.014
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.100,0.680,1.059,-0.287,0.680,1.059,-0.287,1.000,0.015
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.107,0.681,1.059,-0.287,0.681,1.059,-0.287,1.000,0.016
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.117,0.682,1.058,-0.288,0.682,1.058,-0.288,1.000,0.017
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.124,0.683,1.058,-0.289,0.683,1.058,-0.289,1.000,0.018
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.134,0.683,1.057,-0.290,0.683,1.057,-0.290,1.000,0.019
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.141,0.684,1.057,-0.291,0.684,1.057,-0.291,1.000,0.020
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.150,0.685,1.056,-0.292,0.685,1.056,-0.292,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.157,0.686,1.055,-0.293,0.686,1.055,-0.293,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,4,Path_NP1_2_1_2_D_Sym,0,5,3,2,0,5,4,0.166,0.686,1.055,-0.294,0.686,1.055,-0.294,1.000,0.023
