UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.848,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.857,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.865,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.872,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.881,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.889,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.898,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.906,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.914,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
0,NAVIFIELD,M_4,2,0,TIGHT,TIGHT,0.000,1.395,-4.413,272.923,-0.057,1.515,-1.185,0.037,1.515,-3.703,1.000,0.296,10.362,
