UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.409,0.062,0.963,0.469,-0.066,0.963,1.711,1.000,0.624,83.103,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.417,0.063,0.962,0.470,-0.065,0.962,1.712,1.000,0.625,83.136,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.425,0.064,0.961,0.471,-0.063,0.961,1.713,1.000,0.626,83.186,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.434,0.065,0.960,0.472,-0.062,0.960,1.714,1.000,0.627,83.253,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.442,0.066,0.959,0.474,-0.061,0.959,1.716,1.000,0.628,83.354,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.450,0.068,0.958,0.475,-0.060,0.958,1.717,1.000,0.629,83.541,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.459,0.069,0.957,0.476,-0.059,0.957,1.718,1.000,0.630,83.779,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.467,0.070,0.955,0.478,-0.057,0.955,1.720,1.000,0.632,84.019,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.475,0.071,0.954,0.479,-0.056,0.954,1.721,1.000,0.633,84.280,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.484,0.073,0.953,0.480,-0.055,0.953,1.722,1.000,0.635,84.575,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.492,0.074,0.951,0.482,-0.054,0.951,1.724,1.000,0.636,84.788,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.501,0.075,0.950,0.483,-0.052,0.950,1.725,1.000,0.637,84.960,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.509,0.077,0.948,0.485,-0.051,0.948,1.727,1.000,0.639,85.106,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.517,0.078,0.947,0.486,-0.050,0.947,1.729,1.000,0.640,85.256,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.528,0.079,0.946,0.488,-0.048,0.946,1.730,1.000,0.642,85.423,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.534,0.081,0.944,0.490,-0.047,0.944,1.732,1.000,0.643,85.634,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.543,0.082,0.943,0.491,-0.046,0.943,1.733,1.000,0.644,85.886,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.551,0.083,0.942,0.493,-0.044,0.942,1.735,1.000,0.645,86.177,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.559,0.084,0.941,0.494,-0.043,0.941,1.736,1.000,0.647,86.485,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.568,0.086,0.940,0.495,-0.042,0.940,1.737,1.000,0.648,86.813,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.576,0.087,0.939,0.496,-0.041,0.939,1.738,1.000,0.649,87.125,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.584,0.088,0.938,0.497,-0.040,0.938,1.739,1.000,0.650,87.464,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.592,0.089,0.937,0.498,-0.038,0.937,1.740,1.000,0.651,87.777,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.601,0.090,0.936,0.499,-0.037,0.936,1.741,1.000,0.652,88.113,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.609,0.092,0.936,0.499,-0.036,0.936,1.742,1.000,0.652,88.459,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.618,0.093,0.935,0.500,-0.035,0.935,1.742,1.000,0.653,88.790,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.626,0.094,0.935,0.501,-0.034,0.935,1.743,1.000,0.653,89.161,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.635,0.095,0.935,0.501,-0.032,0.935,1.743,1.000,0.653,89.544,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.643,0.096,0.935,0.501,-0.031,0.935,1.743,1.000,0.653,89.877,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.651,0.097,0.936,0.501,-0.030,0.936,1.743,1.000,0.653,90.151,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.659,0.098,0.937,0.500,-0.030,0.937,1.742,1.000,0.651,90.235,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.668,0.099,0.938,0.500,-0.029,0.938,1.742,1.000,0.651,90.280,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.676,0.100,0.939,0.500,-0.028,0.939,1.742,1.000,0.650,90.164,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.684,0.101,0.941,0.499,-0.027,0.941,1.741,1.000,0.648,89.832,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.693,0.102,0.943,0.498,-0.026,0.943,1.741,1.000,0.646,89.323,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.701,0.103,0.945,0.498,-0.025,0.945,1.740,1.000,0.644,88.789,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.710,0.104,0.948,0.498,-0.024,0.948,1.740,1.000,0.642,87.971,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.718,0.105,0.950,0.497,-0.023,0.950,1.739,1.000,0.639,87.128,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.726,0.105,0.954,0.496,-0.022,0.954,1.739,1.000,0.636,86.148,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.734,0.106,0.957,0.495,-0.021,0.957,1.738,1.000,0.633,85.276,
0,NAVIFIELD,M_2,2,1,COARSE,TIGHT,0.000,1.394,2.200,83.743,0.107,0.959,0.494,-0.021,0.959,1.736,1.000,0.630,84.507,
