UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.236,0.024,1.175,-0.479,0.054,1.175,-3.812,-1.000,0.499,81.616,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.245,0.023,1.175,-0.479,0.053,1.175,-3.810,-1.000,0.498,81.413,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.254,0.023,1.175,-0.478,0.052,1.175,-3.810,-1.000,0.497,81.463,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.262,0.022,1.174,-0.477,0.051,1.174,-3.808,-1.000,0.496,81.324,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.271,0.022,1.173,-0.477,0.050,1.173,-3.807,-1.000,0.495,81.251,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.280,0.021,1.172,-0.475,0.049,1.172,-3.804,-1.000,0.493,81.095,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.287,0.020,1.171,-0.474,0.048,1.171,-3.802,-1.000,0.491,81.013,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.295,0.020,1.170,-0.473,0.046,1.170,-3.799,-1.000,0.489,81.012,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.304,0.019,1.169,-0.471,0.045,1.169,-3.795,-1.000,0.486,80.772,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.312,0.018,1.168,-0.470,0.043,1.168,-3.791,-1.000,0.484,80.712,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.321,0.016,1.165,-0.467,0.040,1.165,-3.785,-1.000,0.480,80.902,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.330,0.015,1.164,-0.465,0.038,1.164,-3.782,-1.000,0.477,80.940,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.337,0.014,1.162,-0.463,0.036,1.162,-3.777,-1.000,0.473,80.952,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.346,0.014,1.162,-0.463,0.035,1.162,-3.776,-1.000,0.473,80.806,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.354,0.013,1.161,-0.461,0.034,1.161,-3.772,-1.000,0.470,80.933,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.363,0.012,1.159,-0.459,0.032,1.159,-3.768,-1.000,0.467,81.117,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.371,0.011,1.157,-0.455,0.028,1.157,-3.760,-1.000,0.462,81.437,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.380,0.010,1.156,-0.454,0.026,1.156,-3.755,-1.000,0.458,81.423,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.387,0.008,1.155,-0.452,0.024,1.155,-3.751,-1.000,0.455,81.114,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.397,0.008,1.155,-0.452,0.024,1.155,-3.751,-1.000,0.454,80.544,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.404,0.007,1.155,-0.450,0.022,1.155,-3.746,-1.000,0.451,80.297,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.413,0.006,1.154,-0.448,0.020,1.154,-3.742,-1.000,0.448,79.974,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.421,0.005,1.153,-0.447,0.018,1.153,-3.738,-1.000,0.445,79.903,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.429,0.004,1.151,-0.443,0.015,1.151,-3.728,-1.000,0.438,79.712,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.438,0.003,1.151,-0.441,0.013,1.151,-3.723,-1.000,0.434,79.383,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.446,0.002,1.150,-0.439,0.012,1.150,-3.717,-1.000,0.431,79.104,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.455,0.001,1.150,-0.437,0.010,1.150,-3.712,-1.000,0.427,78.779,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.463,0.001,1.150,-0.437,0.010,1.150,-3.712,-1.000,0.427,78.383,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.471,0.001,1.150,-0.435,0.009,1.150,-3.707,-1.000,0.423,78.144,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.480,-0.001,1.149,-0.431,0.005,1.149,-3.698,-1.000,0.416,78.014,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.489,-0.002,1.148,-0.429,0.003,1.148,-3.693,-1.000,0.413,77.865,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.496,-0.002,1.148,-0.427,0.001,1.148,-3.686,-1.000,0.408,77.596,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.505,-0.002,1.148,-0.426,0.002,1.148,-3.684,-1.000,0.407,77.392,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.513,-0.003,1.147,-0.424,0.001,1.147,-3.676,-1.000,0.402,77.247,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.521,-0.003,1.146,-0.421,0.001,1.146,-3.669,-1.000,0.398,77.202,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.529,-0.003,1.145,-0.419,0.000,1.145,-3.661,-1.000,0.393,77.277,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.538,-0.004,1.143,-0.414,-0.003,1.143,-3.645,-1.000,0.384,77.619,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.547,-0.004,1.142,-0.411,-0.003,1.142,-3.636,-1.000,0.379,77.992,
4,HOMOGENEOUS,M_4,2,0,TIGHT,COARSE,0.000,1.244,-3.864,400.555,-0.004,1.141,-0.408,-0.004,1.141,-3.627,-1.000,0.375,78.427,
