UserID, Technique, M_FACTOR, TRAVEL_PATH_LENGHT(2/4), PARAF_POSITION(0-5), HEAD, TAIL, PARAF_X, PARAF_Y, PARAF_Z, _TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_ANGLE_ERROR, _CUR_POS_ERROR
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.631,-0.663,1.542,-0.381,-0.663,1.542,-0.381,1.000,0.219,38.797,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.639,-0.663,1.543,-0.380,-0.663,1.543,-0.380,1.000,0.219,38.575,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.647,-0.663,1.544,-0.379,-0.663,1.544,-0.379,1.000,0.218,38.298,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.656,-0.664,1.545,-0.378,-0.664,1.545,-0.378,1.000,0.218,38.070,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.664,-0.664,1.546,-0.377,-0.664,1.546,-0.377,1.000,0.218,37.804,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.672,-0.664,1.547,-0.376,-0.664,1.547,-0.376,1.000,0.218,37.575,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.681,-0.663,1.549,-0.375,-0.663,1.549,-0.375,1.000,0.218,37.336,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.689,-0.663,1.550,-0.374,-0.663,1.550,-0.374,1.000,0.219,37.143,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.697,-0.662,1.551,-0.373,-0.662,1.551,-0.373,1.000,0.219,36.985,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.706,-0.662,1.552,-0.372,-0.662,1.552,-0.372,1.000,0.220,36.869,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.715,-0.661,1.553,-0.370,-0.661,1.553,-0.370,1.000,0.221,36.794,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.722,-0.660,1.554,-0.369,-0.660,1.554,-0.369,1.000,0.222,36.770,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.731,-0.658,1.555,-0.367,-0.658,1.555,-0.367,1.000,0.223,36.765,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.739,-0.657,1.556,-0.366,-0.657,1.556,-0.366,1.000,0.224,36.761,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.747,-0.656,1.558,-0.364,-0.656,1.558,-0.364,1.000,0.226,36.804,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.756,-0.654,1.559,-0.362,-0.654,1.559,-0.362,1.000,0.228,36.834,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.765,-0.653,1.560,-0.360,-0.653,1.560,-0.360,1.000,0.229,36.899,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.773,-0.651,1.561,-0.358,-0.651,1.561,-0.358,1.000,0.231,36.974,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.781,-0.649,1.563,-0.356,-0.649,1.563,-0.356,1.000,0.233,37.071,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.789,-0.647,1.564,-0.354,-0.647,1.564,-0.354,1.000,0.236,37.172,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.798,-0.645,1.565,-0.351,-0.645,1.565,-0.351,1.000,0.238,37.328,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.806,-0.643,1.567,-0.349,-0.643,1.567,-0.349,1.000,0.240,37.474,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.815,-0.641,1.568,-0.346,-0.641,1.568,-0.346,1.000,0.243,37.650,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.823,-0.639,1.569,-0.344,-0.639,1.569,-0.344,1.000,0.245,37.880,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.831,-0.636,1.571,-0.341,-0.636,1.571,-0.341,1.000,0.248,38.174,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.840,-0.634,1.572,-0.338,-0.634,1.572,-0.338,1.000,0.251,38.446,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.848,-0.631,1.573,-0.335,-0.631,1.573,-0.335,1.000,0.254,38.767,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.856,-0.629,1.574,-0.332,-0.629,1.574,-0.332,1.000,0.258,39.071,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.865,-0.626,1.575,-0.329,-0.626,1.575,-0.329,1.000,0.261,39.471,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.873,-0.623,1.576,-0.326,-0.623,1.576,-0.326,1.000,0.265,39.883,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.881,-0.620,1.577,-0.323,-0.620,1.577,-0.323,1.000,0.268,40.274,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.890,-0.617,1.578,-0.320,-0.617,1.578,-0.320,1.000,0.272,40.713,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.898,-0.614,1.579,-0.317,-0.614,1.579,-0.317,1.000,0.276,41.176,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.906,-0.611,1.579,-0.314,-0.611,1.579,-0.314,1.000,0.280,41.686,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.915,-0.607,1.580,-0.310,-0.607,1.580,-0.310,1.000,0.285,42.242,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.923,-0.604,1.581,-0.307,-0.604,1.581,-0.307,1.000,0.289,42.803,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.932,-0.600,1.581,-0.304,-0.600,1.581,-0.304,1.000,0.293,43.399,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.940,-0.597,1.581,-0.300,-0.597,1.581,-0.300,1.000,0.298,43.944,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.948,-0.593,1.582,-0.297,-0.593,1.582,-0.297,1.000,0.302,44.491,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.957,-0.589,1.582,-0.294,-0.589,1.582,-0.294,1.000,0.307,44.947,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.965,-0.586,1.583,-0.290,-0.586,1.583,-0.290,1.000,0.311,45.329,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.973,-0.582,1.584,-0.287,-0.582,1.584,-0.287,1.000,0.316,45.600,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.982,-0.579,1.584,-0.284,-0.579,1.584,-0.284,1.000,0.321,45.818,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.990,-0.575,1.585,-0.281,-0.575,1.585,-0.281,1.000,0.325,45.944,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,932.999,-0.571,1.586,-0.278,-0.571,1.586,-0.278,1.000,0.330,46.040,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.007,-0.567,1.587,-0.275,-0.567,1.587,-0.275,1.000,0.334,46.067,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.016,-0.564,1.587,-0.272,-0.564,1.587,-0.272,1.000,0.339,46.043,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.023,-0.560,1.588,-0.269,-0.560,1.588,-0.269,1.000,0.343,45.771,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.032,-0.556,1.589,-0.267,-0.556,1.589,-0.267,1.000,0.348,45.178,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.041,-0.552,1.589,-0.265,-0.552,1.589,-0.265,1.000,0.352,44.554,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.048,-0.549,1.590,-0.264,-0.549,1.590,-0.264,1.000,0.356,43.445,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.057,-0.545,1.591,-0.263,-0.545,1.591,-0.263,1.000,0.360,41.895,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.065,-0.541,1.592,-0.262,-0.541,1.592,-0.262,1.000,0.363,40.494,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.074,-0.537,1.593,-0.262,-0.537,1.593,-0.262,1.000,0.367,38.686,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.082,-0.533,1.594,-0.261,-0.533,1.594,-0.261,1.000,0.371,37.089,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.091,-0.529,1.594,-0.260,-0.529,1.594,-0.260,1.000,0.375,35.081,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.099,-0.525,1.595,-0.260,-0.525,1.595,-0.260,1.000,0.380,33.614,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.107,-0.521,1.597,-0.259,-0.521,1.597,-0.259,1.000,0.384,32.073,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.115,-0.516,1.598,-0.257,-0.516,1.598,-0.257,1.000,0.388,30.686,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.124,-0.512,1.599,-0.256,-0.512,1.599,-0.256,1.000,0.393,29.286,
0,HOMOGENEOUS,M_NONE,2,0,TIGHT,TIGHT,-1.224,1.395,-0.707,933.132,-0.507,1.600,-0.255,-0.507,1.600,-0.255,1.000,0.398,28.019,
