UserID, Technique, M_FACTOR, M_FACTOR_applied, PATH_LENGTH, PATH_ID, FLAG1, FLAG2, FLAG3, FLAG4, FLAG5, RANDOM_F_OFFSET, _CUR_FLAG ,_TIME,  _R_HEAD_X, _R_HEAD_Y, _R_HEAD_Z, _V_HEAD_X, _V_HEAD_Y, _V_HEAD_Z, _CUR_M_FACTOR, _CUR_DEVIATION
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.009,0.650,1.090,0.298,0.650,1.090,0.298,1.000,0.002
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.016,0.652,1.089,0.300,0.652,1.089,0.300,1.000,0.004
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.025,0.654,1.088,0.301,0.654,1.088,0.301,1.000,0.006
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.034,0.655,1.087,0.302,0.655,1.087,0.302,1.000,0.008
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.042,0.657,1.087,0.303,0.657,1.087,0.303,1.000,0.010
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.054,0.658,1.086,0.304,0.658,1.086,0.304,1.000,0.011
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.061,0.659,1.085,0.306,0.659,1.085,0.306,1.000,0.013
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.069,0.660,1.084,0.307,0.660,1.084,0.307,1.000,0.014
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.075,0.661,1.084,0.308,0.661,1.084,0.308,1.000,0.015
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.084,0.661,1.084,0.309,0.661,1.084,0.309,1.000,0.016
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.092,0.662,1.083,0.310,0.662,1.083,0.310,1.000,0.017
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.100,0.663,1.083,0.311,0.663,1.083,0.311,1.000,0.018
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.109,0.663,1.083,0.312,0.663,1.083,0.312,1.000,0.018
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.117,0.664,1.082,0.313,0.664,1.082,0.313,1.000,0.019
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.125,0.664,1.082,0.314,0.664,1.082,0.314,1.000,0.020
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.134,0.664,1.082,0.315,0.664,1.082,0.315,1.000,0.020
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.143,0.664,1.081,0.316,0.664,1.081,0.316,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.151,0.665,1.081,0.317,0.665,1.081,0.317,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.159,0.665,1.081,0.318,0.665,1.081,0.318,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.167,0.665,1.081,0.319,0.665,1.081,0.319,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.176,0.665,1.080,0.320,0.665,1.080,0.320,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.184,0.664,1.080,0.321,0.664,1.080,0.321,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.193,0.664,1.080,0.321,0.664,1.080,0.321,1.000,0.022
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.201,0.664,1.079,0.322,0.664,1.079,0.322,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.209,0.663,1.079,0.323,0.663,1.079,0.323,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.217,0.663,1.079,0.323,0.663,1.079,0.323,1.000,0.021
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.226,0.662,1.078,0.323,0.662,1.078,0.323,1.000,0.020
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.234,0.661,1.078,0.323,0.661,1.078,0.323,1.000,0.020
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.242,0.661,1.077,0.323,0.661,1.077,0.323,1.000,0.019
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.254,0.660,1.077,0.323,0.660,1.077,0.323,1.000,0.018
4,HOMOGENEOUS,M_NONE,0,2,Path_NP1_2_A,0,1,3, -1, -1,4,5,0.261,0.660,1.076,0.322,0.660,1.076,0.322,1.000,0.018
